107;3001;2007-08-05
107;3001;2008-07-27
107;3197;2008-10-03
107;3202;2007-05-21
107;3268;2007-08-14
107;3334;2007-09-06
107;4557;2008-08-23
107;5975;2008-08-31
107;9195;2007-06-05
107;9195;2008-10-04
107;11024;2008-09-30
107;19403;2007-05-31
107;26240;2008-08-01
107;51238;2008-07-25
107;52246;2007-07-29
107;63773;2007-05-09
107;69130;2008-09-09
107;77621;2008-10-07
109;24;2007-03-20
109;28;2008-04-24
109;30;2007-08-15
109;42;2007-05-05
109;101;2007-03-16
109;101;2007-03-22
109;107;2008-06-09
109;110;2008-02-16
109;115;2007-04-11
109;121;2007-11-22
109;128;2007-11-20
109;261;2008-06-28
109;317;2008-10-01
109;459;2007-02-05
109;485;2007-11-05
109;485;2007-11-14
109;494;2007-11-21
109;527;2008-08-17
109;529;2008-04-08
109;932;2008-10-28
109;934;2007-03-15
109;953;2007-05-16
109;956;2007-03-14
109;982;2008-07-28
109;990;2007-04-12
109;1005;2007-08-13
109;1023;2008-03-18
109;1033;2007-04-06
109;1048;2008-03-11
109;1079;2008-09-10
109;1139;2007-01-22
109;1392;2008-04-22
109;1541;2007-03-13
109;1556;2007-09-30
109;1778;2007-10-26
109;1794;2007-04-13
109;1862;2008-10-13
109;1862;2008-10-26
109;1884;2008-10-25
109;2255;2007-05-15
109;2311;2007-10-21
109;2523;2007-02-03
109;2918;2007-08-22
109;2937;2007-07-25
109;2968;2008-10-31
109;3215;2007-01-21
109;3220;2007-07-24
109;4275;2007-04-28
109;4715;2007-05-10
109;7186;2008-06-17
109;8193;2007-01-14
109;8275;2007-04-10
109;8401;2008-09-30
109;9069;2007-01-20
109;9069;2008-08-10
109;9925;2007-09-23
109;10126;2007-11-12
109;11024;2007-09-21
109;13231;2008-06-29
109;14461;2008-05-25
109;16579;2008-10-11
109;20894;2007-09-09
109;23884;2008-10-30
109;26158;2007-05-06
109;26217;2007-05-07
109;26222;2007-05-09
109;29172;2008-05-24
109;33243;2008-06-20
109;41550;2008-10-26
109;57443;2008-08-09
109;61679;2007-04-14
109;62158;2008-10-12
109;69950;2008-09-09
109;70618;2007-09-13
109;90365;2007-03-23
109;111654;2007-03-17
109;222743;2007-02-04
109;621913;2007-03-21
109;671192;2007-01-13
110;12;2008-09-26
110;17;2008-05-22
110;30;2008-05-07
110;31;2007-01-23
110;41;2008-02-08
110;50;2008-10-04
110;57;2008-07-31
110;99;2007-07-11
110;107;2008-01-19
110;116;2007-06-30
110;121;2008-06-18
110;125;2008-06-10
110;132;2008-04-16
110;133;2008-07-18
110;133;2008-08-29
110;133;2008-09-30
110;150;2008-04-17
110;152;2007-07-29
110;158;2008-06-05
110;160;2008-03-08
110;160;2008-03-15
110;160;2008-04-30
110;161;2008-05-20
110;229;2008-02-06
110;297;2008-04-04
110;460;2008-02-05
110;491;2008-08-31
110;786;2008-07-02
110;790;2008-05-05
110;790;2008-07-30
110;795;2008-08-30
110;799;2008-05-09
110;800;2008-07-08
110;891;2008-07-20
110;891;2008-07-22
110;918;2007-02-07
110;932;2008-02-02
110;934;2008-09-06
110;969;2007-06-22
110;969;2007-06-27
110;971;2008-01-29
110;1006;2008-08-26
110;1019;2007-01-06
110;1023;2008-01-30
110;1051;2008-07-29
110;1088;2008-09-03
110;1117;2008-10-03
110;1135;2008-06-16
110;1169;2008-03-09
110;1169;2008-03-16
110;1392;2007-02-12
110;1396;2007-07-08
110;1396;2008-06-03
110;1553;2007-01-05
110;1557;2007-06-28
110;1778;2008-07-13
110;1783;2007-06-29
110;1856;2007-02-07
110;1884;2007-08-05
110;2337;2008-04-05
110;2372;2008-03-07
110;2738;2008-09-07
110;2924;2008-05-23
110;2933;2007-06-24
110;2940;2008-02-01
110;2973;2008-02-09
110;3053;2007-04-16
110;3097;2008-03-04
110;3125;2008-09-04
110;3125;2008-10-02
110;3175;2008-09-24
110;3189;2008-08-16
110;3215;2008-02-07
110;3219;2007-06-19
110;3269;2008-09-06
110;3951;2008-04-28
110;4473;2007-06-26
110;4715;2007-03-22
110;5097;2008-01-31
110;5179;2008-08-03
110;5226;2008-09-23
110;9195;2007-06-20
110;12425;2007-06-23
110;12736;2008-08-27
110;31891;2008-08-10
111;13;2008-09-27
111;28;2007-09-07
111;49;2007-07-02
111;101;2008-02-17
111;112;2008-02-16
111;122;2007-01-23
111;123;2007-01-24
111;128;2008-09-29
111;135;2007-03-13
111;139;2007-11-14
111;197;2008-08-20
111;202;2007-05-08
111;202;2008-08-15
111;207;2008-08-21
111;235;2007-05-11
111;259;2008-08-14
111;350;2007-02-03
111;364;2007-04-20
111;801;2008-09-17
111;955;2007-09-06
111;963;2007-07-01
111;998;2008-10-06
111;1037;2007-03-14
111;1039;2007-10-17
111;1048;2007-04-17
111;1048;2007-09-08
111;1048;2008-07-16
111;1088;2007-01-14
111;1213;2008-09-30
111;1547;2008-07-01
111;1548;2007-06-30
111;1556;2007-02-24
111;1609;2008-08-19
111;1647;2007-05-09
111;1802;2008-09-02
111;1875;2008-09-18
111;2069;2007-10-24
111;2069;2008-09-03
111;2158;2007-10-16
111;2239;2007-04-21
111;3139;2007-01-16
111;3149;2007-10-18
111;3163;2008-08-16
111;3194;2007-09-05
111;3194;2007-09-18
111;3214;2007-01-13
111;3216;2008-01-29
111;3250;2008-08-22
111;3762;2007-05-10
111;3789;2008-07-15
111;3811;2007-10-23
111;3844;2007-06-27
111;4113;2007-01-25
111;4113;2008-07-02
111;4342;2008-09-28
111;5203;2008-08-23
111;6864;2007-03-11
111;8402;2007-02-04
111;8402;2007-09-04
111;8426;2007-09-16
111;13244;2008-09-16
111;13620;2008-01-22
111;15135;2007-02-02
111;17039;2007-04-15
111;30824;2007-06-12
111;30967;2008-08-13
111;35931;2007-03-17
111;36202;2007-09-17
111;38208;2007-05-02
111;38208;2008-08-12
111;43697;2007-01-06
111;43825;2007-03-10
111;71549;2008-10-14
111;131914;2007-04-14
111;171356;2007-06-26
111;685590;2007-06-11
111;688165;2007-05-01
111;791106;2007-03-04
111;862969;2007-02-23
111;1106855;2007-06-10
112;12;2008-10-21
112;46;2008-06-07
112;99;2007-11-11
112;101;2008-07-30
112;109;2007-11-16
112;115;2007-05-24
112;115;2007-11-14
112;117;2007-11-13
112;117;2008-01-26
112;117;2008-02-11
112;118;2008-09-28
112;128;2007-04-10
112;194;2007-07-25
112;329;2008-08-21
112;341;2007-05-22
112;346;2007-09-04
112;350;2007-07-24
112;350;2008-07-08
112;431;2007-07-18
112;477;2007-03-15
112;477;2008-07-23
112;491;2008-09-10
112;502;2008-07-09
112;520;2007-03-20
112;587;2007-07-31
112;799;2008-08-03
112;871;2008-10-23
112;941;2008-08-05
112;953;2008-08-08
112;956;2007-09-13
112;971;2008-08-07
112;979;2007-09-15
112;981;2008-08-06
112;995;2007-03-14
112;1028;2007-12-06
112;1051;2008-08-12
112;1081;2007-07-20
112;1082;2007-08-21
112;1101;2008-07-10
112;1155;2007-12-03
112;1159;2008-03-10
112;1163;2008-07-31
112;1238;2008-04-14
112;1548;2007-09-12
112;1778;2007-04-17
112;2027;2007-09-11
112;2105;2007-04-06
112;2187;2007-06-19
112;2246;2007-04-08
112;2337;2007-12-08
112;2929;2007-08-18
112;2967;2007-05-26
112;2967;2008-08-20
112;3013;2007-09-06
112;3051;2008-05-13
112;3103;2007-05-25
112;3141;2007-12-05
112;3197;2007-06-14
112;3219;2008-08-22
112;3269;2008-02-10
112;3859;2008-02-09
112;4329;2008-08-19
112;4447;2008-10-05
112;4453;2007-06-13
112;4453;2007-08-29
112;5054;2007-08-15
112;7572;2007-06-12
112;7929;2007-04-07
112;8152;2007-07-19
112;9220;2007-12-07
112;9233;2007-08-17
112;9233;2008-10-04
112;10702;2007-11-10
112;12123;2007-08-16
112;13449;2007-05-16
112;13674;2007-09-14
112;13702;2007-09-05
112;15302;2008-08-02
112;15302;2008-08-09
112;21375;2007-07-17
112;21375;2007-08-28
112;23852;2008-08-01
112;31339;2007-08-14
112;50500;2008-07-22
112;61679;2007-09-07
112;61679;2007-11-26
112;74627;2008-09-27
112;103137;2007-05-15
112;398889;2007-05-23
112;655053;2007-03-13
112;663674;2007-04-11
112;705762;2007-11-09
112;1009634;2007-04-05
113;23;2008-02-26
113;24;2007-02-06
113;24;2007-10-08
113;26;2008-10-02
113;28;2007-01-30
113;28;2008-09-19
113;35;2008-06-05
113;53;2007-10-24
113;61;2007-11-04
113;101;2007-10-26
113;101;2008-03-12
113;111;2007-10-19
113;114;2007-07-19
113;114;2008-01-23
113;114;2008-02-16
113;122;2007-05-08
113;123;2007-09-21
113;130;2007-11-14
113;151;2008-05-01
113;202;2007-04-18
113;346;2007-11-03
113;381;2008-04-30
113;397;2007-10-23
113;397;2008-04-10
113;421;2007-11-13
113;449;2007-05-09
113;473;2008-01-15
113;474;2007-03-06
113;490;2008-02-28
113;799;2007-09-18
113;800;2008-04-29
113;801;2008-02-29
113;801;2008-09-28
113;801;2008-10-11
113;916;2008-09-29
113;932;2008-10-10
113;933;2008-02-21
113;982;2008-01-08
113;982;2008-01-26
113;1048;2008-09-16
113;1053;2008-09-24
113;1087;2007-09-19
113;1087;2007-11-20
113;1147;2007-04-17
113;1154;2007-10-02
113;1154;2008-01-29
113;1154;2008-03-13
113;1201;2008-10-01
113;1235;2008-10-03
113;1238;2008-02-20
113;1546;2008-09-27
113;1549;2008-03-11
113;1556;2007-06-21
113;1556;2007-10-27
113;1778;2008-01-09
113;1779;2008-01-10
113;1794;2008-03-14
113;1797;2007-11-17
113;1862;2008-04-09
113;1862;2008-09-21
113;1875;2008-10-08
113;1999;2008-01-22
113;2198;2007-04-03
113;2495;2008-01-16
113;2579;2008-01-30
113;2734;2007-10-18
113;2929;2008-06-04
113;2973;2007-11-16
113;3028;2008-04-08
113;3139;2007-03-07
113;3149;2008-10-18
113;3173;2008-01-18
113;3173;2008-01-25
113;3183;2008-09-18
113;3185;2007-07-18
113;3189;2007-06-19
113;3189;2008-01-24
113;3202;2008-04-01
113;3220;2007-02-07
113;3220;2008-01-17
113;6090;2007-01-16
113;7128;2008-06-06
113;9146;2007-11-15
113;13181;2007-06-20
113;13911;2007-04-04
113;18059;2007-04-27
113;20789;2007-07-17
113;22047;2007-10-25
113;23387;2008-09-17
113;23387;2008-10-09
113;33177;2007-11-02
113;34279;2007-09-20
113;34279;2007-10-17
113;41452;2007-10-16
113;55798;2008-08-19
113;624662;2007-02-08
113;642626;2007-08-14
113;659364;2007-04-10
113;1150368;2007-10-07
114;159;2008-04-10
114;184;2008-03-20
114;201;2008-10-28
114;371;2008-08-01
114;403;2008-01-22
114;442;2007-09-04
114;492;2007-09-25
114;530;2008-07-02
114;637;2008-03-18
114;1100;2008-07-15
114;1154;2008-06-17
114;1171;2008-06-24
114;1539;2008-07-01
114;1545;2008-06-25
114;1545;2008-07-31
114;1621;2008-01-31
114;1733;2007-07-11
114;1797;2008-02-01
114;1803;2008-03-02
114;1886;2008-01-30
114;2158;2008-04-08
114;2261;2007-09-26
114;2495;2008-01-29
114;2495;2008-03-19
114;2533;2008-08-13
114;3016;2008-08-12
114;3163;2008-03-25
114;3173;2008-02-02
114;3173;2008-10-18
114;3216;2007-09-05
114;3216;2007-10-23
114;3844;2007-07-09
114;4113;2008-04-07
114;4643;2008-03-03
114;5207;2008-07-16
114;6407;2008-04-06
114;6459;2007-07-14
114;8191;2008-07-30
114;8257;2008-07-29
114;8402;2007-10-07
114;11741;2008-04-09
114;12123;2007-07-17
114;13160;2008-04-05
114;16784;2007-07-15
114;35919;2007-07-18
114;38208;2008-09-09
114;38965;2007-07-10
114;224158;2007-09-06
114;821353;2007-07-08
114;952968;2007-10-08
115;20;2008-06-17
115;22;2008-05-22
115;24;2008-08-12
115;34;2007-07-19
115;34;2007-07-25
115;52;2007-02-02
115;57;2007-08-29
115;76;2007-12-31
115;99;2008-02-17
115;105;2008-07-21
115;111;2008-02-18
115;112;2007-05-17
115;116;2008-02-16
115;132;2007-09-11
115;133;2008-06-16
115;149;2007-09-18
115;162;2008-01-10
115;167;2007-04-19
115;187;2007-03-06
115;252;2008-04-12
115;253;2007-01-30
115;288;2007-05-15
115;288;2007-06-17
115;421;2007-08-02
115;490;2008-01-09
115;774;2008-07-22
115;799;2007-07-26
115;801;2008-02-20
115;932;2008-02-19
115;934;2007-11-12
115;955;2007-05-18
115;987;2007-08-27
115;995;2007-04-28
115;1014;2007-12-30
115;1033;2007-02-03
115;1037;2007-07-23
115;1050;2007-02-01
115;1057;2008-03-29
115;1058;2008-05-21
115;1059;2007-08-22
115;1061;2007-08-21
115;1096;2007-05-19
115;1176;2008-03-21
115;1181;2007-04-10
115;1221;2007-08-23
115;1548;2007-05-22
115;1769;2007-06-16
115;2119;2007-02-27
115;2308;2008-08-19
115;2523;2007-01-31
115;2905;2008-04-14
115;3013;2007-10-21
115;3085;2008-01-29
115;3843;2008-04-13
115;4329;2008-05-20
115;4335;2008-04-23
115;4342;2008-01-01
115;4342;2008-05-28
115;4413;2007-04-17
115;4453;2007-05-23
115;5054;2007-04-18
115;5175;2008-07-19
115;7665;2008-05-26
115;8257;2007-02-17
115;9233;2007-07-31
115;14361;2008-04-19
115;21375;2007-05-16
115;22047;2007-07-16
115;35440;2007-02-20
115;54357;2007-12-29
115;88301;2007-06-23
116;52;2007-10-21
116;101;2007-06-18
116;105;2007-09-10
116;129;2008-05-07
116;172;2007-02-17
116;178;2007-09-09
116;223;2007-09-08
116;337;2008-10-18
116;373;2007-10-17
116;411;2007-03-25
116;461;2008-02-23
116;484;2008-08-19
116;502;2007-11-20
116;513;2008-07-16
116;522;2008-08-02
116;527;2007-06-27
116;529;2008-08-09
116;781;2008-02-10
116;785;2008-04-03
116;890;2007-01-06
116;926;2008-05-06
116;955;2007-11-22
116;1004;2007-10-09
116;1037;2007-02-09
116;1052;2008-03-31
116;1058;2007-03-10
116;1072;2007-11-23
116;1182;2007-09-29
116;1230;2008-05-10
116;1549;2007-07-06
116;1775;2008-04-01
116;2337;2007-01-05
116;2712;2007-06-28
116;2933;2008-05-09
116;2943;2008-06-07
116;3021;2007-12-03
116;3112;2008-01-05
116;3125;2008-05-18
116;3203;2008-03-30
116;3255;2008-10-26
116;3951;2008-01-24
116;4325;2007-03-12
116;4331;2007-03-11
116;4342;2008-01-23
116;4342;2008-06-07
116;4960;2007-10-01
116;5179;2008-03-29
116;6197;2007-06-29
116;6197;2008-10-27
116;6965;2007-10-10
116;6965;2007-10-16
116;7093;2008-07-06
116;7129;2007-05-30
116;7865;2007-06-23
116;8037;2008-10-20
116;8101;2007-03-27
116;8313;2007-06-16
116;8943;2007-01-07
116;9162;2007-04-08
116;9190;2007-03-28
116;11024;2007-07-07
116;14092;2007-10-27
116;14103;2008-01-22
116;14667;2008-07-12
116;16340;2008-07-05
116;16348;2008-07-13
116;20426;2008-10-25
116;20850;2008-10-19
116;21206;2007-06-17
116;23692;2007-10-26
116;26161;2008-05-17
116;27627;2007-06-26
116;35485;2008-07-26
116;36884;2007-07-03
116;61679;2007-06-24
116;477395;2007-02-18
116;647869;2007-03-02
116;654178;2007-10-18
116;666399;2007-03-03
116;1083285;2007-03-24
116;1154569;2007-10-20
117;16;2007-08-04
117;24;2007-09-04
117;29;2008-10-18
117;32;2007-07-17
117;41;2007-07-16
117;42;2008-02-23
117;105;2008-05-22
117;105;2008-09-20
117;109;2008-02-17
117;118;2008-02-16
117;122;2008-09-07
117;123;2008-02-18
117;162;2007-03-07
117;363;2008-10-19
117;403;2008-10-05
117;461;2008-09-06
117;495;2008-02-24
117;500;2008-04-05
117;512;2007-09-23
117;799;2008-09-21
117;876;2007-02-24
117;932;2008-10-19
117;936;2007-01-11
117;936;2008-05-27
117;1006;2008-02-24
117;1019;2008-07-08
117;1051;2007-11-11
117;1064;2008-04-16
117;1065;2008-05-21
117;1087;2008-10-08
117;1109;2008-04-06
117;1139;2008-05-19
117;1188;2007-07-29
117;1203;2007-02-11
117;1203;2008-02-09
117;1798;2007-10-20
117;2262;2008-10-04
117;2272;2008-07-26
117;2311;2007-06-09
117;2611;2007-11-10
117;2716;2007-02-10
117;2962;2008-04-15
117;3163;2008-02-10
117;3762;2008-05-11
117;4969;2008-05-23
117;6399;2007-09-29
117;7095;2008-04-18
117;8756;2008-10-05
117;8937;2007-07-28
117;8943;2007-09-22
117;16579;2007-07-15
117;23916;2008-05-10
117;28186;2007-07-14
117;35808;2007-11-09
117;40169;2007-07-22
117;46488;2007-10-14
117;57857;2008-09-27
117;86500;2007-10-26
117;624672;2007-06-10
117;636160;2007-06-05
117;655075;2007-10-15
118;24;2008-03-05
118;34;2007-03-30
118;34;2008-07-19
118;37;2008-07-19
118;57;2008-06-16
118;113;2008-01-19
118;116;2008-06-08
118;121;2008-10-18
118;130;2007-07-23
118;169;2007-06-06
118;177;2008-01-17
118;177;2008-01-22
118;251;2008-10-29
118;371;2007-10-16
118;372;2007-03-27
118;372;2008-10-31
118;403;2008-01-16
118;403;2008-07-18
118;503;2008-10-19
118;523;2007-04-10
118;936;2007-06-07
118;979;2008-07-16
118;990;2007-10-18
118;997;2007-01-23
118;997;2008-09-23
118;1051;2007-09-26
118;1051;2008-04-20
118;1056;2008-02-23
118;1060;2008-03-21
118;1079;2007-11-03
118;1203;2007-11-20
118;1553;2007-03-29
118;1556;2007-10-07
118;1788;2008-02-22
118;1793;2008-02-24
118;1793;2008-03-06
118;1797;2008-03-20
118;1797;2008-04-19
118;1797;2008-05-06
118;1862;2007-01-27
118;1875;2007-03-31
118;1875;2008-06-17
118;1886;2008-09-21
118;1908;2008-03-19
118;1999;2007-10-17
118;2308;2007-02-28
118;2337;2007-01-26
118;2417;2008-01-18
118;2495;2008-01-24
118;2937;2007-03-01
118;2937;2007-11-12
118;2937;2008-06-07
118;3205;2008-10-30
118;3764;2008-05-31
118;4335;2008-08-09
118;5011;2008-01-23
118;5078;2008-03-18
118;6090;2007-04-17
118;6399;2008-09-27
118;7128;2008-06-07
118;7710;2007-09-25
118;7710;2008-05-05
118;8943;2007-11-02
118;8943;2008-04-21
118;19479;2008-10-28
118;19615;2007-10-22
118;20269;2007-03-20
118;29120;2008-05-24
118;33105;2008-06-29
118;35962;2008-06-28
118;36154;2008-06-30
118;36977;2007-03-28
118;36978;2008-01-15
118;40225;2007-08-22
118;623952;2007-01-25
119;38;2007-05-24
119;72;2007-04-14
119;105;2008-02-17
119;109;2007-06-07
119;113;2008-01-31
119;120;2008-02-16
119;122;2007-01-30
119;125;2008-02-18
119;131;2007-06-08
119;135;2007-02-18
119;138;2007-07-05
119;478;2007-10-20
119;802;2007-03-03
119;874;2007-11-17
119;1111;2007-05-25
119;1232;2008-02-20
119;1761;2007-07-12
119;1793;2007-05-01
119;1805;2007-01-24
119;1862;2007-10-21
119;1875;2008-02-01
119;2311;2007-03-02
119;2597;2007-11-14
119;2738;2007-11-21
119;2917;2007-07-22
119;2973;2007-02-01
119;3125;2007-07-10
119;3139;2007-02-17
119;3149;2008-01-29
119;3215;2007-10-21
119;3951;2007-02-19
119;4962;2007-07-04
119;5179;2007-02-06
119;6407;2008-01-30
119;6611;2007-02-28
119;6971;2007-07-17
119;8943;2007-02-23
119;14206;2007-02-24
119;19615;2007-08-20
119;36335;2007-01-31
119;36335;2007-03-13
119;74627;2007-09-29
119;112242;2007-01-02
119;451775;2007-09-30
119;477395;2007-02-25
119;623177;2007-05-22
119;643892;2007-03-01
120;624672;2007-02-17
121;33;2007-01-20
121;38;2007-09-21
121;39;2007-05-12
121;42;2008-09-18
121;115;2007-06-18
121;122;2008-02-16
121;123;2008-03-29
121;150;2007-05-07
121;159;2007-07-13
121;167;2007-06-27
121;267;2007-09-04
121;321;2008-08-19
121;338;2007-07-06
121;347;2008-09-30
121;353;2007-05-22
121;375;2008-02-10
121;389;2007-04-24
121;417;2008-09-07
121;421;2008-02-23
121;423;2008-10-04
121;477;2008-10-03
121;485;2008-02-09
121;498;2008-09-24
121;520;2007-02-13
121;520;2008-03-21
121;934;2008-02-11
121;987;2007-05-25
121;987;2008-10-01
121;998;2007-01-17
121;1006;2007-02-15
121;1015;2008-02-24
121;1051;2007-05-05
121;1065;2007-06-25
121;1118;2008-09-01
121;1135;2008-10-02
121;1759;2007-05-11
121;1779;2007-09-19
121;1779;2008-08-13
121;1794;2007-05-06
121;1885;2008-01-14
121;2129;2007-10-02
121;2129;2008-09-14
121;2738;2007-11-20
121;2929;2007-04-25
121;2933;2008-01-19
121;2974;2007-09-11
121;3005;2008-08-12
121;3141;2007-08-08
121;3151;2007-09-17
121;3164;2008-01-15
121;3217;2008-06-16
121;3219;2007-08-07
121;3228;2007-11-21
121;3250;2008-09-23
121;4429;2007-05-24
121;5640;2008-09-17
121;5816;2008-09-05
121;7128;2007-02-14
121;7589;2007-01-16
121;7907;2007-05-30
121;8231;2007-08-20
121;8330;2008-09-06
121;8595;2007-05-31
121;8617;2007-05-23
121;10278;2008-04-13
121;11052;2008-01-16
121;12123;2008-03-30
121;14720;2008-04-12
121;19615;2007-06-19
121;20348;2007-05-04
121;21432;2007-06-17
121;23989;2007-05-29
121;26386;2008-09-13
121;36110;2008-01-13
121;36967;2007-06-20
121;36967;2007-08-14
121;61679;2007-06-16
121;63692;2008-08-23
121;66542;2008-08-31
121;835993;2007-07-20
122;53;2007-08-29
122;58;2007-02-07
122;60;2008-07-07
122;60;2008-09-06
122;157;2007-04-15
122;169;2007-01-12
122;169;2008-03-25
122;184;2007-11-14
122;201;2008-04-27
122;273;2008-05-18
122;312;2007-07-15
122;312;2007-07-22
122;349;2008-03-19
122;350;2008-03-12
122;351;2008-01-22
122;371;2008-01-29
122;405;2007-08-28
122;426;2008-01-15
122;449;2007-11-17
122;453;2007-08-30
122;472;2007-01-19
122;508;2008-07-08
122;898;2007-07-03
122;1013;2008-05-09
122;1075;2008-01-23
122;1087;2008-03-26
122;1170;2007-01-21
122;1542;2007-02-08
122;1555;2008-02-06
122;1557;2008-03-29
122;1614;2007-06-30
122;1798;2007-10-14
122;1999;2008-01-30
122;2115;2007-01-26
122;2133;2007-09-05
122;2970;2008-01-31
122;3083;2007-10-15
122;3149;2007-01-28
122;3163;2008-02-05
122;3172;2007-09-04
122;3242;2008-03-18
122;3244;2007-07-01
122;3811;2007-02-02
122;3811;2008-04-05
122;4032;2008-07-06
122;4413;2007-05-15
122;4623;2008-03-11
122;4656;2008-07-05
122;5078;2007-02-04
122;6090;2007-11-13
122;6151;2007-07-21
122;7613;2008-08-09
122;10500;2008-05-10
122;12135;2008-04-06
122;13022;2007-10-13
122;14338;2007-07-14
122;14669;2007-07-02
122;18568;2008-04-26
122;20269;2007-02-03
122;20835;2008-01-06
122;23508;2007-08-26
122;26209;2008-05-17
122;35873;2007-11-18
122;35880;2007-01-20
122;40956;2008-06-28
122;43470;2007-08-03
122;43690;2007-01-05
122;43893;2007-04-28
122;54430;2008-08-01
122;68453;2007-09-08
122;68464;2008-09-05
122;308260;2007-08-27
122;338342;2007-02-06
122;737145;2007-04-14
122;882803;2007-01-27
123;49;2007-07-20
123;100;2007-09-20
123;102;2007-07-18
123;103;2007-09-18
123;106;2007-06-24
123;109;2008-10-02
123;113;2007-10-03
123;121;2008-02-17
123;124;2008-02-16
123;126;2007-10-04
123;126;2008-04-08
123;445;2008-01-23
123;459;2007-04-11
123;461;2008-02-05
123;471;2008-07-06
123;508;2007-10-20
123;510;2007-03-16
123;801;2007-04-12
123;949;2008-06-19
123;966;2007-04-24
123;1028;2007-02-19
123;1032;2008-01-24
123;1048;2007-06-26
123;1052;2007-02-27
123;1055;2007-10-02
123;1542;2008-09-20
123;1542;2008-10-10
123;1545;2007-07-19
123;1555;2008-09-30
123;1719;2008-10-07
123;1733;2007-04-10
123;1867;2008-10-09
123;1899;2007-07-17
123;2158;2007-09-16
123;2257;2007-02-04
123;2467;2008-02-09
123;2721;2008-07-14
123;3005;2008-02-06
123;3005;2008-10-01
123;3053;2008-06-17
123;3096;2008-01-15
123;3110;2008-01-09
123;3164;2007-09-11
123;3250;2007-07-02
123;3274;2007-10-09
123;3762;2008-07-07
123;3811;2007-07-01
123;3951;2007-02-06
123;4281;2008-07-05
123;4429;2007-02-03
123;5078;2008-10-08
123;5101;2007-03-20
123;5152;2008-07-12
123;5235;2008-01-08
123;6151;2007-03-14
123;6165;2007-03-13
123;6167;2008-08-01
123;6750;2007-10-14
123;7625;2007-01-23
123;8037;2008-07-13
123;8257;2007-03-21
123;8402;2007-09-17
123;9214;2007-10-05
123;12123;2008-06-18
123;13090;2007-09-19
123;13700;2008-01-22
123;16579;2007-10-13
123;18201;2008-10-03
123;38965;2007-06-25
123;45334;2007-02-02
123;52168;2008-07-26
123;67032;2008-09-09
123;79207;2007-02-17
123;101625;2007-03-15
123;624627;2007-02-18
123;751841;2007-03-22
124;40;2008-09-17
124;53;2007-07-19
124;53;2007-07-26
124;101;2007-09-08
124;112;2008-04-29
124;125;2007-08-01
124;138;2007-09-09
124;148;2007-09-10
124;155;2007-08-03
124;245;2007-01-27
124;281;2008-10-23
124;287;2007-06-26
124;314;2007-05-23
124;353;2008-09-30
124;368;2007-05-09
124;376;2007-02-13
124;397;2008-01-23
124;455;2008-08-07
124;461;2008-01-25
124;467;2008-07-15
124;473;2007-06-29
124;477;2008-09-24
124;486;2007-10-13
124;526;2007-10-04
124;801;2008-06-25
124;876;2007-11-21
124;963;2007-03-13
124;964;2007-12-19
124;982;2007-04-21
124;995;2007-05-25
124;1033;2008-06-10
124;1044;2007-12-21
124;1049;2007-05-10
124;1055;2007-07-31
124;1088;2007-12-20
124;1096;2008-09-23
124;1125;2007-10-02
124;1154;2007-01-30
124;1176;2007-02-14
124;1542;2008-01-24
124;1778;2007-07-28
124;1884;2008-03-27
124;2027;2007-07-18
124;2417;2007-07-25
124;2461;2008-03-04
124;3006;2008-03-26
124;3028;2007-04-19
124;3084;2007-04-18
124;3145;2007-05-18
124;3148;2008-10-30
124;3164;2007-01-28
124;3176;2008-06-03
124;3183;2007-04-03
124;3255;2008-04-01
124;3336;2007-06-21
124;4113;2008-10-22
124;4115;2007-05-08
124;4411;2007-03-15
124;4413;2007-12-11
124;5074;2007-05-03
124;5074;2007-05-19
124;5074;2007-06-22
124;5687;2007-05-29
124;6200;2007-06-12
124;6285;2007-06-30
124;6285;2007-07-05
124;6407;2008-01-22
124;6945;2007-06-14
124;6945;2007-06-19
124;6981;2007-03-14
124;7683;2007-07-24
124;7861;2008-03-25
124;7989;2008-10-29
124;8119;2007-05-02
124;8119;2007-06-13
124;8119;2008-08-05
124;8330;2007-09-05
124;8578;2007-05-22
124;9220;2007-05-24
124;11175;2007-04-17
124;13220;2007-04-10
124;13229;2008-01-20
124;13244;2008-08-06
124;14206;2007-06-23
124;14669;2007-05-01
124;14669;2007-05-17
124;15662;2007-06-05
124;18245;2007-05-15
124;18433;2007-07-03
124;18801;2007-06-20
124;18801;2007-07-20
124;18941;2007-07-17
124;19634;2007-05-16
124;20868;2008-10-28
124;22379;2007-07-27
124;22379;2008-08-08
124;30873;2008-10-21
124;30913;2008-10-14
124;33237;2007-12-18
124;35958;2008-01-21
124;36335;2007-06-15
124;36335;2007-06-28
124;36967;2007-04-20
124;125733;2007-07-21
124;760327;2007-06-27
124;853337;2007-07-04
124;978506;2007-05-30
124;1068909;2007-01-26
124;1164793;2007-11-24
125;17;2007-02-04
125;28;2008-02-27
125;43;2007-09-15
125;54;2008-04-01
125;56;2008-08-13
125;103;2008-02-24
125;124;2007-11-14
125;126;2007-06-26
125;126;2008-02-16
125;128;2007-01-18
125;129;2008-02-17
125;130;2008-09-27
125;267;2007-05-06
125;287;2007-09-05
125;317;2008-09-25
125;327;2007-01-17
125;376;2008-06-04
125;449;2007-01-09
125;451;2008-05-28
125;458;2008-08-12
